timestamp;name;ocel;filename;num_rows;num_cols;description;target_otypes;rule;graph_mode;remove_otype_loops;name_suffix;hu_otypes;resource_otypes;init_time;process_time;num_components;og_nodes;og_edges;og_components;user
20240823-152804;alloc_object_stats;orderManagementWithDistances;20240823-152804-orderManagementWithDistances-alloc_object_stats-orders_CT_obj_obj-2c9152e7.csv;10840;5;;orders;ClosestTargets;Obj-Obj;False;orders_CT_obj_obj;items, orders, packages;customers, employees, products;0,453137432999938;31,93959374499991;;10840,0;181140,0;1,0;jannes
20240823-152804;alloc_target_emissions;orderManagementWithDistances;20240823-152804-orderManagementWithDistances-alloc_target_emissions-packages_AT-ee9ff00a.csv;1128;2;;packages;AllTargets;;;packages_AT;items, orders, packages;customers, employees, products;0,0220761709997532;0,0137517559996922;;;;;jannes
20240823-152804;alloc_event_stats;orderManagementWithDistances;20240823-152804-orderManagementWithDistances-alloc_event_stats-packages_AT-b3511970.csv;21008;2;;packages;AllTargets;;;packages_AT;items, orders, packages;customers, employees, products;0,0220761709997532;0,0137517559996922;;;;;jannes
20240823-152805;alloc_target_emissions;orderManagementWithDistances;20240823-152805-orderManagementWithDistances-alloc_target_emissions-packages_PT-464b06a4.csv;1128;2;;packages;ParticipatingTargets;;;packages_PT;items, orders, packages;customers, employees, products;0,0215318840000691;0,0509623469997677;;;;;jannes
20240823-152805;alloc_event_stats;orderManagementWithDistances;20240823-152805-orderManagementWithDistances-alloc_event_stats-packages_PT-3e62d859.csv;21008;2;;packages;ParticipatingTargets;;;packages_PT;items, orders, packages;customers, employees, products;0,0215318840000691;0,0509623469997677;;;;;jannes
20240823-152806;targets_per_act_and_dist;orderManagementWithDistances;20240823-152806-orderManagementWithDistances-targets_per_act_and_dist-packages_CT_hu_hu_x-0e620102.csv;14;10;;packages;ClosestTargets;HU-HU;True;packages_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,0813830269999016;0,5751090479998311;;10787,0;15318,0;68,0;jannes
20240823-152806;alloc_target_emissions;orderManagementWithDistances;20240823-152806-orderManagementWithDistances-alloc_target_emissions-packages_CT_hu_hu_x-0bae7461.csv;1128;2;;packages;ClosestTargets;HU-HU;True;packages_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,0813830269999016;0,5751090479998311;;10787,0;15318,0;68,0;jannes
20240823-152806;alloc_event_stats;orderManagementWithDistances;20240823-152806-orderManagementWithDistances-alloc_event_stats-packages_CT_hu_hu_x-a2ada279.csv;21008;4;;packages;ClosestTargets;HU-HU;True;packages_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,0813830269999016;0,5751090479998311;;10787,0;15318,0;68,0;jannes
20240823-152806;alloc_object_stats;orderManagementWithDistances;20240823-152806-orderManagementWithDistances-alloc_object_stats-packages_CT_hu_hu_x-3f133ae3.csv;10840;5;;packages;ClosestTargets;HU-HU;True;packages_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,0813830269999016;0,5751090479998311;;10787,0;15318,0;68,0;jannes
20240823-152807;targets_per_act_and_dist;orderManagementWithDistances;20240823-152807-orderManagementWithDistances-targets_per_act_and_dist-packages_CT_hu_hu-f635c6e4.csv;14;10;;packages;ClosestTargets;HU-HU;False;packages_CT_hu_hu;items, orders, packages;customers, employees, products;0,158261278998907;0,6296204319996832;;10787,0;52466,0;68,0;jannes
20240823-152807;alloc_target_emissions;orderManagementWithDistances;20240823-152807-orderManagementWithDistances-alloc_target_emissions-packages_CT_hu_hu-4e235d27.csv;1128;2;;packages;ClosestTargets;HU-HU;False;packages_CT_hu_hu;items, orders, packages;customers, employees, products;0,158261278998907;0,6296204319996832;;10787,0;52466,0;68,0;jannes
20240823-152807;alloc_event_stats;orderManagementWithDistances;20240823-152807-orderManagementWithDistances-alloc_event_stats-packages_CT_hu_hu-957baf2b.csv;21008;4;;packages;ClosestTargets;HU-HU;False;packages_CT_hu_hu;items, orders, packages;customers, employees, products;0,158261278998907;0,6296204319996832;;10787,0;52466,0;68,0;jannes
20240823-152807;alloc_object_stats;orderManagementWithDistances;20240823-152807-orderManagementWithDistances-alloc_object_stats-packages_CT_hu_hu-b0c9afcf.csv;10840;5;;packages;ClosestTargets;HU-HU;False;packages_CT_hu_hu;items, orders, packages;customers, employees, products;0,158261278998907;0,6296204319996832;;10787,0;52466,0;68,0;jannes
20240823-152846;targets_per_act_and_dist;orderManagementWithDistances;20240823-152846-orderManagementWithDistances-targets_per_act_and_dist-packages_CT_obj_obj_x-2e39c9b6.csv;14;10;;packages;ClosestTargets;Obj-Obj;True;packages_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3811774569994668;37,597014655999374;;10840,0;143748,0;1,0;jannes
20240823-152846;alloc_target_emissions;orderManagementWithDistances;20240823-152846-orderManagementWithDistances-alloc_target_emissions-packages_CT_obj_obj_x-b2ae370c.csv;1128;2;;packages;ClosestTargets;Obj-Obj;True;packages_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3811774569994668;37,597014655999374;;10840,0;143748,0;1,0;jannes
20240823-152846;alloc_event_stats;orderManagementWithDistances;20240823-152846-orderManagementWithDistances-alloc_event_stats-packages_CT_obj_obj_x-eb5a13f3.csv;21008;4;;packages;ClosestTargets;Obj-Obj;True;packages_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3811774569994668;37,597014655999374;;10840,0;143748,0;1,0;jannes
20240823-152846;alloc_object_stats;orderManagementWithDistances;20240823-152846-orderManagementWithDistances-alloc_object_stats-packages_CT_obj_obj_x-1224535a.csv;10840;5;;packages;ClosestTargets;Obj-Obj;True;packages_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3811774569994668;37,597014655999374;;10840,0;143748,0;1,0;jannes
20240823-152927;targets_per_act_and_dist;orderManagementWithDistances;20240823-152927-orderManagementWithDistances-targets_per_act_and_dist-packages_CT_obj_obj-473a30c6.csv;14;10;;packages;ClosestTargets;Obj-Obj;False;packages_CT_obj_obj;items, orders, packages;customers, employees, products;0,4473257330000706;39,767292767999606;;10840,0;181140,0;1,0;jannes
20240823-152927;alloc_target_emissions;orderManagementWithDistances;20240823-152927-orderManagementWithDistances-alloc_target_emissions-packages_CT_obj_obj-377d874b.csv;1128;2;;packages;ClosestTargets;Obj-Obj;False;packages_CT_obj_obj;items, orders, packages;customers, employees, products;0,4473257330000706;39,767292767999606;;10840,0;181140,0;1,0;jannes
20240823-152927;alloc_event_stats;orderManagementWithDistances;20240823-152927-orderManagementWithDistances-alloc_event_stats-packages_CT_obj_obj-0041efe5.csv;21008;4;;packages;ClosestTargets;Obj-Obj;False;packages_CT_obj_obj;items, orders, packages;customers, employees, products;0,4473257330000706;39,767292767999606;;10840,0;181140,0;1,0;jannes
20240823-152927;alloc_object_stats;orderManagementWithDistances;20240823-152927-orderManagementWithDistances-alloc_object_stats-packages_CT_obj_obj-a1ca6501.csv;10840;5;;packages;ClosestTargets;Obj-Obj;False;packages_CT_obj_obj;items, orders, packages;customers, employees, products;0,4473257330000706;39,767292767999606;;10840,0;181140,0;1,0;jannes
20240823-152928;alloc_target_emissions;orderManagementWithDistances;20240823-152928-orderManagementWithDistances-alloc_target_emissions-customers_AT-b836d879.csv;15;2;;customers;AllTargets;;;customers_AT;items, orders, packages;customers, employees, products;0,0237344890001622;0,0121785729998009;;;;;jannes
20240823-152928;alloc_event_stats;orderManagementWithDistances;20240823-152928-orderManagementWithDistances-alloc_event_stats-customers_AT-bdfc3f27.csv;21008;2;;customers;AllTargets;;;customers_AT;items, orders, packages;customers, employees, products;0,0237344890001622;0,0121785729998009;;;;;jannes
20240823-152928;alloc_target_emissions;orderManagementWithDistances;20240823-152928-orderManagementWithDistances-alloc_target_emissions-customers_PT-1cb4288f.csv;15;2;;customers;ParticipatingTargets;;;customers_PT;items, orders, packages;customers, employees, products;0,0214022319996729;0,0551934459999756;;;;;jannes
20240823-152928;alloc_event_stats;orderManagementWithDistances;20240823-152928-orderManagementWithDistances-alloc_event_stats-customers_PT-4bf9b6ee.csv;21008;2;;customers;ParticipatingTargets;;;customers_PT;items, orders, packages;customers, employees, products;0,0214022319996729;0,0551934459999756;;;;;jannes
20240823-152929;targets_per_act_and_dist;orderManagementWithDistances;20240823-152929-orderManagementWithDistances-targets_per_act_and_dist-customers_CT_hu_hu_x-f16c22f3.csv;14;10;;customers;ClosestTargets;HU-HU;True;customers_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,4783388799996828;0,573556921999625;;10802,0;24977,0;15,0;jannes
20240823-152929;alloc_target_emissions;orderManagementWithDistances;20240823-152929-orderManagementWithDistances-alloc_target_emissions-customers_CT_hu_hu_x-e7d6d1f6.csv;15;2;;customers;ClosestTargets;HU-HU;True;customers_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,4783388799996828;0,573556921999625;;10802,0;24977,0;15,0;jannes
20240823-152929;alloc_event_stats;orderManagementWithDistances;20240823-152929-orderManagementWithDistances-alloc_event_stats-customers_CT_hu_hu_x-e3ca7b1b.csv;21008;4;;customers;ClosestTargets;HU-HU;True;customers_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,4783388799996828;0,573556921999625;;10802,0;24977,0;15,0;jannes
20240823-152929;alloc_object_stats;orderManagementWithDistances;20240823-152929-orderManagementWithDistances-alloc_object_stats-customers_CT_hu_hu_x-1f3349ff.csv;10840;5;;customers;ClosestTargets;HU-HU;True;customers_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,4783388799996828;0,573556921999625;;10802,0;24977,0;15,0;jannes
20240823-152931;targets_per_act_and_dist;orderManagementWithDistances;20240823-152931-orderManagementWithDistances-targets_per_act_and_dist-customers_CT_hu_hu-eaca3236.csv;14;10;;customers;ClosestTargets;HU-HU;False;customers_CT_hu_hu;items, orders, packages;customers, employees, products;0,6271926680001343;0,594083289000082;;10802,0;62125,0;15,0;jannes
20240823-152931;alloc_target_emissions;orderManagementWithDistances;20240823-152931-orderManagementWithDistances-alloc_target_emissions-customers_CT_hu_hu-6dfd5352.csv;15;2;;customers;ClosestTargets;HU-HU;False;customers_CT_hu_hu;items, orders, packages;customers, employees, products;0,6271926680001343;0,594083289000082;;10802,0;62125,0;15,0;jannes
20240823-152931;alloc_event_stats;orderManagementWithDistances;20240823-152931-orderManagementWithDistances-alloc_event_stats-customers_CT_hu_hu-3d923627.csv;21008;4;;customers;ClosestTargets;HU-HU;False;customers_CT_hu_hu;items, orders, packages;customers, employees, products;0,6271926680001343;0,594083289000082;;10802,0;62125,0;15,0;jannes
20240823-152931;alloc_object_stats;orderManagementWithDistances;20240823-152931-orderManagementWithDistances-alloc_object_stats-customers_CT_hu_hu-6fac3b21.csv;10840;5;;customers;ClosestTargets;HU-HU;False;customers_CT_hu_hu;items, orders, packages;customers, employees, products;0,6271926680001343;0,594083289000082;;10802,0;62125,0;15,0;jannes
20240823-152954;targets_per_act_and_dist;orderManagementWithDistances;20240823-152954-orderManagementWithDistances-targets_per_act_and_dist-customers_CT_obj_obj_x-73f92a6f.csv;14;10;;customers;ClosestTargets;Obj-Obj;True;customers_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3818248520010456;22,355193128000792;;10840,0;143748,0;1,0;jannes
20240823-152954;alloc_target_emissions;orderManagementWithDistances;20240823-152954-orderManagementWithDistances-alloc_target_emissions-customers_CT_obj_obj_x-717c767b.csv;15;2;;customers;ClosestTargets;Obj-Obj;True;customers_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3818248520010456;22,355193128000792;;10840,0;143748,0;1,0;jannes
20240823-152954;alloc_event_stats;orderManagementWithDistances;20240823-152954-orderManagementWithDistances-alloc_event_stats-customers_CT_obj_obj_x-fd0a8238.csv;21008;4;;customers;ClosestTargets;Obj-Obj;True;customers_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3818248520010456;22,355193128000792;;10840,0;143748,0;1,0;jannes
20240823-152954;alloc_object_stats;orderManagementWithDistances;20240823-152954-orderManagementWithDistances-alloc_object_stats-customers_CT_obj_obj_x-a5354ed4.csv;10840;5;;customers;ClosestTargets;Obj-Obj;True;customers_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3818248520010456;22,355193128000792;;10840,0;143748,0;1,0;jannes
20240823-153018;targets_per_act_and_dist;orderManagementWithDistances;20240823-153018-orderManagementWithDistances-targets_per_act_and_dist-customers_CT_obj_obj-e5f8045b.csv;14;10;;customers;ClosestTargets;Obj-Obj;False;customers_CT_obj_obj;items, orders, packages;customers, employees, products;0,4531813309995414;22,748827813999924;;10840,0;181140,0;1,0;jannes
20240823-153018;alloc_target_emissions;orderManagementWithDistances;20240823-153018-orderManagementWithDistances-alloc_target_emissions-customers_CT_obj_obj-c2bbfc7e.csv;15;2;;customers;ClosestTargets;Obj-Obj;False;customers_CT_obj_obj;items, orders, packages;customers, employees, products;0,4531813309995414;22,748827813999924;;10840,0;181140,0;1,0;jannes
20240823-153018;alloc_event_stats;orderManagementWithDistances;20240823-153018-orderManagementWithDistances-alloc_event_stats-customers_CT_obj_obj-46ba57c2.csv;21008;4;;customers;ClosestTargets;Obj-Obj;False;customers_CT_obj_obj;items, orders, packages;customers, employees, products;0,4531813309995414;22,748827813999924;;10840,0;181140,0;1,0;jannes
20240823-153018;alloc_object_stats;orderManagementWithDistances;20240823-153018-orderManagementWithDistances-alloc_object_stats-customers_CT_obj_obj-703db4df.csv;10840;5;;customers;ClosestTargets;Obj-Obj;False;customers_CT_obj_obj;items, orders, packages;customers, employees, products;0,4531813309995414;22,748827813999924;;10840,0;181140,0;1,0;jannes
20240823-153018;alloc_target_emissions;orderManagementWithDistances;20240823-153018-orderManagementWithDistances-alloc_target_emissions-employees_AT-ad957265.csv;18;2;;employees;AllTargets;;;employees_AT;items, orders, packages;customers, employees, products;0,0221875220004221;0,0134927870003593;;;;;jannes
20240823-153018;alloc_event_stats;orderManagementWithDistances;20240823-153018-orderManagementWithDistances-alloc_event_stats-employees_AT-40ced395.csv;21008;2;;employees;AllTargets;;;employees_AT;items, orders, packages;customers, employees, products;0,0221875220004221;0,0134927870003593;;;;;jannes
20240823-153018;alloc_target_emissions;orderManagementWithDistances;20240823-153018-orderManagementWithDistances-alloc_target_emissions-employees_PT-c800b494.csv;18;2;;employees;ParticipatingTargets;;;employees_PT;items, orders, packages;customers, employees, products;0,0215961989997595;0,0622239200001786;;;;;jannes
20240823-153018;alloc_event_stats;orderManagementWithDistances;20240823-153018-orderManagementWithDistances-alloc_event_stats-employees_PT-50754eb6.csv;21008;2;;employees;ParticipatingTargets;;;employees_PT;items, orders, packages;customers, employees, products;0,0215961989997595;0,0622239200001786;;;;;jannes
20240823-153020;targets_per_act_and_dist;orderManagementWithDistances;20240823-153020-orderManagementWithDistances-targets_per_act_and_dist-employees_CT_hu_hu_x-dae13b9b.csv;14;10;;employees;ClosestTargets;HU-HU;True;employees_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,6622191150008803;0,5926358719998461;;10805,0;57002,0;1,0;jannes
20240823-153020;alloc_target_emissions;orderManagementWithDistances;20240823-153020-orderManagementWithDistances-alloc_target_emissions-employees_CT_hu_hu_x-9bb8249b.csv;18;2;;employees;ClosestTargets;HU-HU;True;employees_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,6622191150008803;0,5926358719998461;;10805,0;57002,0;1,0;jannes
20240823-153020;alloc_event_stats;orderManagementWithDistances;20240823-153020-orderManagementWithDistances-alloc_event_stats-employees_CT_hu_hu_x-e818d14a.csv;21008;4;;employees;ClosestTargets;HU-HU;True;employees_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,6622191150008803;0,5926358719998461;;10805,0;57002,0;1,0;jannes
20240823-153020;alloc_object_stats;orderManagementWithDistances;20240823-153020-orderManagementWithDistances-alloc_object_stats-employees_CT_hu_hu_x-27b9f7bd.csv;10840;5;;employees;ClosestTargets;HU-HU;True;employees_CT_hu_hu_x;items, orders, packages;customers, employees, products;0,6622191150008803;0,5926358719998461;;10805,0;57002,0;1,0;jannes
20240823-153022;targets_per_act_and_dist;orderManagementWithDistances;20240823-153022-orderManagementWithDistances-targets_per_act_and_dist-employees_CT_hu_hu-1793a3e5.csv;14;10;;employees;ClosestTargets;HU-HU;False;employees_CT_hu_hu;items, orders, packages;customers, employees, products;0,818660115000057;0,6248337200004244;;10805,0;94150,0;1,0;jannes
20240823-153022;alloc_target_emissions;orderManagementWithDistances;20240823-153022-orderManagementWithDistances-alloc_target_emissions-employees_CT_hu_hu-1b9b3fb8.csv;18;2;;employees;ClosestTargets;HU-HU;False;employees_CT_hu_hu;items, orders, packages;customers, employees, products;0,818660115000057;0,6248337200004244;;10805,0;94150,0;1,0;jannes
20240823-153022;alloc_event_stats;orderManagementWithDistances;20240823-153022-orderManagementWithDistances-alloc_event_stats-employees_CT_hu_hu-4bd9feb9.csv;21008;4;;employees;ClosestTargets;HU-HU;False;employees_CT_hu_hu;items, orders, packages;customers, employees, products;0,818660115000057;0,6248337200004244;;10805,0;94150,0;1,0;jannes
20240823-153022;alloc_object_stats;orderManagementWithDistances;20240823-153022-orderManagementWithDistances-alloc_object_stats-employees_CT_hu_hu-ded696d3.csv;10840;5;;employees;ClosestTargets;HU-HU;False;employees_CT_hu_hu;items, orders, packages;customers, employees, products;0,818660115000057;0,6248337200004244;;10805,0;94150,0;1,0;jannes
20240823-153034;targets_per_act_and_dist;orderManagementWithDistances;20240823-153034-orderManagementWithDistances-targets_per_act_and_dist-employees_CT_obj_obj_x-0cdccc96.csv;14;10;;employees;ClosestTargets;Obj-Obj;True;employees_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3809059889999844;11,282504517000234;;10840,0;143748,0;1,0;jannes
20240823-153034;alloc_target_emissions;orderManagementWithDistances;20240823-153034-orderManagementWithDistances-alloc_target_emissions-employees_CT_obj_obj_x-d9f9ef01.csv;18;2;;employees;ClosestTargets;Obj-Obj;True;employees_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3809059889999844;11,282504517000234;;10840,0;143748,0;1,0;jannes
20240823-153034;alloc_event_stats;orderManagementWithDistances;20240823-153034-orderManagementWithDistances-alloc_event_stats-employees_CT_obj_obj_x-a49dac6e.csv;21008;4;;employees;ClosestTargets;Obj-Obj;True;employees_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3809059889999844;11,282504517000234;;10840,0;143748,0;1,0;jannes
20240823-153034;alloc_object_stats;orderManagementWithDistances;20240823-153034-orderManagementWithDistances-alloc_object_stats-employees_CT_obj_obj_x-bed0b658.csv;10840;5;;employees;ClosestTargets;Obj-Obj;True;employees_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3809059889999844;11,282504517000234;;10840,0;143748,0;1,0;jannes
20240823-153046;targets_per_act_and_dist;orderManagementWithDistances;20240823-153046-orderManagementWithDistances-targets_per_act_and_dist-employees_CT_obj_obj-f6f13873.csv;14;10;;employees;ClosestTargets;Obj-Obj;False;employees_CT_obj_obj;items, orders, packages;customers, employees, products;0,453940560000774;11,467451416000586;;10840,0;181086,0;1,0;jannes
20240823-153046;alloc_target_emissions;orderManagementWithDistances;20240823-153046-orderManagementWithDistances-alloc_target_emissions-employees_CT_obj_obj-ce38b024.csv;18;2;;employees;ClosestTargets;Obj-Obj;False;employees_CT_obj_obj;items, orders, packages;customers, employees, products;0,453940560000774;11,467451416000586;;10840,0;181086,0;1,0;jannes
20240823-153046;alloc_event_stats;orderManagementWithDistances;20240823-153046-orderManagementWithDistances-alloc_event_stats-employees_CT_obj_obj-55bbc48b.csv;21008;4;;employees;ClosestTargets;Obj-Obj;False;employees_CT_obj_obj;items, orders, packages;customers, employees, products;0,453940560000774;11,467451416000586;;10840,0;181086,0;1,0;jannes
20240823-153046;alloc_object_stats;orderManagementWithDistances;20240823-153046-orderManagementWithDistances-alloc_object_stats-employees_CT_obj_obj-ea4491e1.csv;10840;5;;employees;ClosestTargets;Obj-Obj;False;employees_CT_obj_obj;items, orders, packages;customers, employees, products;0,453940560000774;11,467451416000586;;10840,0;181086,0;1,0;jannes
20240823-153046;alloc_target_emissions;orderManagementWithDistances;20240823-153046-orderManagementWithDistances-alloc_target_emissions-products_AT-69f50be5.csv;20;2;;products;AllTargets;;;products_AT;items, orders, packages;customers, employees, products;0,0241904560007242;0,0140962460000082;;;;;jannes
20240823-153046;alloc_event_stats;orderManagementWithDistances;20240823-153046-orderManagementWithDistances-alloc_event_stats-products_AT-69f3bbeb.csv;21008;2;;products;AllTargets;;;products_AT;items, orders, packages;customers, employees, products;0,0241904560007242;0,0140962460000082;;;;;jannes
20240823-153047;alloc_target_emissions;orderManagementWithDistances;20240823-153047-orderManagementWithDistances-alloc_target_emissions-products_PT-c9b8d92a.csv;20;2;;products;ParticipatingTargets;;;products_PT;items, orders, packages;customers, employees, products;0,0216137650004384;0,1129704360000687;;;;;jannes
20240823-153047;alloc_event_stats;orderManagementWithDistances;20240823-153047-orderManagementWithDistances-alloc_event_stats-products_PT-042286fb.csv;21008;2;;products;ParticipatingTargets;;;products_PT;items, orders, packages;customers, employees, products;0,0216137650004384;0,1129704360000687;;;;;jannes
20240823-153049;targets_per_act_and_dist;orderManagementWithDistances;20240823-153049-orderManagementWithDistances-targets_per_act_and_dist-products_CT_hu_hu_x-e5de9162.csv;13;10;;products;ClosestTargets;HU-HU;True;products_CT_hu_hu_x;items, orders, packages;customers, employees, products;1,0983350410006096;0,6341829319999306;;10807,0;91684,0;1,0;jannes
20240823-153049;alloc_target_emissions;orderManagementWithDistances;20240823-153049-orderManagementWithDistances-alloc_target_emissions-products_CT_hu_hu_x-c833cce1.csv;20;2;;products;ClosestTargets;HU-HU;True;products_CT_hu_hu_x;items, orders, packages;customers, employees, products;1,0983350410006096;0,6341829319999306;;10807,0;91684,0;1,0;jannes
20240823-153049;alloc_event_stats;orderManagementWithDistances;20240823-153049-orderManagementWithDistances-alloc_event_stats-products_CT_hu_hu_x-59f751a4.csv;21008;4;;products;ClosestTargets;HU-HU;True;products_CT_hu_hu_x;items, orders, packages;customers, employees, products;1,0983350410006096;0,6341829319999306;;10807,0;91684,0;1,0;jannes
20240823-153049;alloc_object_stats;orderManagementWithDistances;20240823-153049-orderManagementWithDistances-alloc_object_stats-products_CT_hu_hu_x-ce02430b.csv;10840;5;;products;ClosestTargets;HU-HU;True;products_CT_hu_hu_x;items, orders, packages;customers, employees, products;1,0983350410006096;0,6341829319999306;;10807,0;91684,0;1,0;jannes
20240823-153051;targets_per_act_and_dist;orderManagementWithDistances;20240823-153051-orderManagementWithDistances-targets_per_act_and_dist-products_CT_hu_hu-91420e7a.csv;13;10;;products;ClosestTargets;HU-HU;False;products_CT_hu_hu;items, orders, packages;customers, employees, products;1,2136135669989017;0,6385096049998538;;10807,0;128832,0;1,0;jannes
20240823-153051;alloc_target_emissions;orderManagementWithDistances;20240823-153051-orderManagementWithDistances-alloc_target_emissions-products_CT_hu_hu-2af7d029.csv;20;2;;products;ClosestTargets;HU-HU;False;products_CT_hu_hu;items, orders, packages;customers, employees, products;1,2136135669989017;0,6385096049998538;;10807,0;128832,0;1,0;jannes
20240823-153051;alloc_event_stats;orderManagementWithDistances;20240823-153051-orderManagementWithDistances-alloc_event_stats-products_CT_hu_hu-b0cb8c89.csv;21008;4;;products;ClosestTargets;HU-HU;False;products_CT_hu_hu;items, orders, packages;customers, employees, products;1,2136135669989017;0,6385096049998538;;10807,0;128832,0;1,0;jannes
20240823-153051;alloc_object_stats;orderManagementWithDistances;20240823-153051-orderManagementWithDistances-alloc_object_stats-products_CT_hu_hu-1868c328.csv;10840;5;;products;ClosestTargets;HU-HU;False;products_CT_hu_hu;items, orders, packages;customers, employees, products;1,2136135669989017;0,6385096049998538;;10807,0;128832,0;1,0;jannes
20240823-153053;targets_per_act_and_dist;orderManagementWithDistances;20240823-153053-orderManagementWithDistances-targets_per_act_and_dist-products_CT_obj_obj_x-4a60316c.csv;13;10;;products;ClosestTargets;Obj-Obj;True;products_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3716902350006421;1,1121924670005685;;10840,0;143748,0;1,0;jannes
20240823-153053;alloc_target_emissions;orderManagementWithDistances;20240823-153053-orderManagementWithDistances-alloc_target_emissions-products_CT_obj_obj_x-89f0105a.csv;20;2;;products;ClosestTargets;Obj-Obj;True;products_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3716902350006421;1,1121924670005685;;10840,0;143748,0;1,0;jannes
20240823-153053;alloc_event_stats;orderManagementWithDistances;20240823-153053-orderManagementWithDistances-alloc_event_stats-products_CT_obj_obj_x-b3d43ee5.csv;21008;4;;products;ClosestTargets;Obj-Obj;True;products_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3716902350006421;1,1121924670005685;;10840,0;143748,0;1,0;jannes
20240823-153053;alloc_object_stats;orderManagementWithDistances;20240823-153053-orderManagementWithDistances-alloc_object_stats-products_CT_obj_obj_x-53ef0c66.csv;10840;5;;products;ClosestTargets;Obj-Obj;True;products_CT_obj_obj_x;items, orders, packages;customers, employees, products;0,3716902350006421;1,1121924670005685;;10840,0;143748,0;1,0;jannes
20240823-153055;targets_per_act_and_dist;orderManagementWithDistances;20240823-153055-orderManagementWithDistances-targets_per_act_and_dist-products_CT_obj_obj-e57f325e.csv;13;10;;products;ClosestTargets;Obj-Obj;False;products_CT_obj_obj;items, orders, packages;customers, employees, products;0,4366137380002328;1,0854717390002406;;10840,0;180950,0;1,0;jannes
20240823-153055;alloc_target_emissions;orderManagementWithDistances;20240823-153055-orderManagementWithDistances-alloc_target_emissions-products_CT_obj_obj-dcb8f7ac.csv;20;2;;products;ClosestTargets;Obj-Obj;False;products_CT_obj_obj;items, orders, packages;customers, employees, products;0,4366137380002328;1,0854717390002406;;10840,0;180950,0;1,0;jannes
20240823-153055;alloc_event_stats;orderManagementWithDistances;20240823-153055-orderManagementWithDistances-alloc_event_stats-products_CT_obj_obj-832e7347.csv;21008;4;;products;ClosestTargets;Obj-Obj;False;products_CT_obj_obj;items, orders, packages;customers, employees, products;0,4366137380002328;1,0854717390002406;;10840,0;180950,0;1,0;jannes
20240823-153055;alloc_object_stats;orderManagementWithDistances;20240823-153055-orderManagementWithDistances-alloc_object_stats-products_CT_obj_obj-4640c3e4.csv;10840;5;;products;ClosestTargets;Obj-Obj;False;products_CT_obj_obj;items, orders, packages;customers, employees, products;0,4366137380002328;1,0854717390002406;;10840,0;180950,0;1,0;jannes
20240823-154527;alloc_target_emissions;containerLogistics;20240823-154527-containerLogistics-alloc_target_emissions-Container_AT-e96d4cdd.csv;1996;2;;Container;AllTargets;;;Container_AT;Container, Customer Order, Handling Unit, Transport Document, Vehicle;Forklift, Truck;0,0362828949999993;0,0209089399999999;;;;;jannes
20240823-154527;alloc_event_stats;containerLogistics;20240823-154527-containerLogistics-alloc_event_stats-Container_AT-7cede462.csv;35351;2;;Container;AllTargets;;;Container_AT;Container, Customer Order, Handling Unit, Transport Document, Vehicle;Forklift, Truck;0,0362828949999993;0,0209089399999999;;;;;jannes
20240823-154527;alloc_target_emissions;containerLogistics;20240823-154527-containerLogistics-alloc_target_emissions-Container_PT-01b41013.csv;1996;2;;Container;ParticipatingTargets;;;Container_PT;Container, Customer Order, Handling Unit, Transport Document, Vehicle;Forklift, Truck;0,0398785559999996;0,110790549999999;;;;;jannes
20240823-154527;alloc_event_stats;containerLogistics;20240823-154527-containerLogistics-alloc_event_stats-Container_PT-5de99748.csv;35351;2;;Container;ParticipatingTargets;;;Container_PT;Container, Customer Order, Handling Unit, Transport Document, Vehicle;Forklift, Truck;0,0398785559999996;0,110790549999999;;;;;jannes
